Job Title,Company,Link,Job Description
Computer Vision Engineer,Workforce Commerce,/rc/clk?jk=04a740d59977932b&bb=iU8csOQiCHxjArgFpba2hB9TlmVu8DffNcywG3BMO8RlJQz7LvnTdEFaPC1T8ynADddcAJ7yi9mVHTBXC_pt77klF5AG-BK2SlmoDXCrMNY%3D&xkcb=SoCE67M3DbSrLhQNJh0ObzkdCdPP&fccid=fcb1ce2b515d19ec&cmp=Workforce-Commerce&ti=Computer+Vision+Engineer&vjs=3,"Job descriptionAbout the Job:WorkForce Commerce seeking a highly skilled and motivated OpenCV and AI Developer to join our dynamic team with at least 5 years of experience with Excellent Communication Skills. .Job Responsibilities:Designing, developing, and implementing AI models and algorithms utilizing state of art techniques such as GPT, VAE, and GANs
Collaborating with cross-functional teams to define AI project requirements and objectives, ensuring alignment with overall business goals
Leverage OpenCV libraries and other relevant frameworks to enhance and optimize computer vision algorithms
Implement scalable and efficient solutions for deploying computer vision models on various platformRequired Skills and Qualification:Expertise in Computer Vision and Pattern Recognition
Strong understanding of Robotics and Computer Science principles
Experience with Data Science and Machine Learning techniques
Bachelor's or Master's degree in Computer Science, Computer Engineering, or related field
Knowledge of OpenCV, TensorFlow, and other relevant tools and frameworks
Strong problem-solving and analytical skills
Excellent communication and collaboration abilities
Experience in the e-commerce industry is a plusJob Type: Full TimeNote: This is an office based jobAbility to Relocate:Lahore: Relocate before starting work (Required)Job Type: Full-timeSalary: Rs200,000.00 per monthAbility to Relocate:Lahore: Relocate before starting work (Required)Job Type: Full-timeSalary: Rs200,000.00 per monthExperience:AI and Computer Vision Engineer: 5 years (Preferred)"
Data Scientist,Systems Limited,/rc/clk?jk=ec606d45d761847a&bb=iU8csOQiCHxjArgFpba2hMZr4GwRrXF-1_nglP5QxjtXSNHQK4tDC9KdG4sHw48hDqBLzq3S0s5AYvpSe_oQagzzZBTbBfoOgpJe5Oeu8es%3D&xkcb=SoBE67M3DbSrLhQNJh0DbzkdCdPP&fccid=513d00e337655aaf&vjs=3,"Data Scientist will be applying statistical, advanced analytics, machine learning, and AI techniques to solve business problems. You will collaborate with a multi-disciplinary team of technical and non-technical business stakeholders on a wide range of challenges.


Responsibilities:
Excellent knowledge of ML algorithms (e.g., Linear Regression, Logistic Regression, Clustering/Segmentation, Decision Tree, Random Forest Algorithm, GBM, Naive Bayes, Support Vector Machines, Deep Neural Networks (DNN), Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Long Short-Term Memory (LSTM) networks, Transformers, etc.)
Expertise in applying statistical, advanced analytics, machine learning, and/or AI, deep learning concepts, and techniques to solve business problems. Strong programming skills using Python, SQL, PySpark
Expertise in one or more areas among Large Language Models (LLM), Transformers, Natural Language Processing (NLP), deep learning, recommender systems, and related fields is highly preferred.
Experience with Python libraries such as Pandas, NumPy, SciPy, Scikit-Learn
Strong analytical, critical-thinking skills with demonstrated ability to identify/analyze/synthesize data and use the data to drive decisions
Superior communication and persuasion skills with executives and non-technical stakeholders, talent for storytelling, visualization, and creating insights from data to deliver practical recommendations for business action
Good knowledge of calculus, linear algebra, statistics, and probability


Requirements:
Bachelor’s degree required, Master’s degree or Ph.D. preferred in Math, Statistics, Data Science, Analytics, Econometrics, Computer science, Operations Research, Behavioral Science, or another analytical/quantitative field required.
5+ years of industry experience in data science, machine learning, AI, advanced analytics in a data scientist role, ML Scientist, research scientist, applied scientist or deep learning scientist role.
4-5 years of experience with programming languages like Python, PySpark, SQL, and/or R.
Experience working with relational databases using SQL
Experience with data querying, wrangling, cleaning, and feature engineering working with common relational and non-relational databases in big data environments such as Azure, AWS, or Google Cloud
Experience generating data-driven insights and explaining machine learning and analytical concepts to diverse audiences and multiple levels of leadership
Experience with big data architecture and pipeline, such as Hadoop, Hive, Spark, and Kafka is a plus
Experience of ML Ops Technologies is mandatory.
Knowledge of AI Scenarios around ethics and governance."
Jr.Data Scientist / ML Engineer,AppsTek Corp,/rc/clk?jk=2b8ca77b5cf3ca30&bb=iU8csOQiCHxjArgFpba2hA5fldvd0zyiQuRjqnJjrQsnO7FDyyTbZD_sPTbicK5JtMDQVOTyClkTQOnAvt7jCBivdCK8sotVYfGBxyQH8LA%3D&xkcb=SoBt67M3DbSrLhQNJh0BbzkdCdPP&fccid=da305d837b5f2266&vjs=3,"Requirements:

 2+ years’ experience working as ML Engineer
 Knowledge of R, SQL, and Python
 Experience in data mining
 Understanding of machine-learning concepts of supervised, unsupervised, reinforcement learning and statistical modeling
 Strong math skills
 Problem-solving aptitude
 Experience in working with libraries like sklearn, Tensorflow, Pytorch
 Good to have knowledge of Kubernetes, Containers & Monitoring tools like Prometheus

 Responsibilities

 Actively work with Data Scientists and productionize the solutions.
 Work closely with the Application development team to integrate the model.
 Work with DevOps for the development of the model
 Bug Fix/Enhancement to existing models
 Unit Test all the models

 Primary Skills: Python, Data Science concepts, Visualizations, Data Preprocessing
















Job Location: Hyderabad"
Data Engineer,Avanceon Limited,/rc/clk?jk=d6bc7fe4699a64c0&bb=iU8csOQiCHxjArgFpba2hMg5z_x97hGGiBOiXefgeSIimE8skTtJiS4ZjVcQwaBWmQfiHneEScC2wRNOwIDKlo1X_pOYGir1hVMrPN-yw48%3D&xkcb=SoBX67M3DbSrLhQNJh0HbzkdCdPP&fccid=09ba960c1f252172&vjs=3,"Company Description
 With the international capability to deliver engineering services in electrical, controls, machine design, information technology, and manufacturing business strategy, Avanceon creates integrated solutions that enable clients to control, improve, and optimize their manufacturing processes. Avanceon's experience in engineering services, software solutions, energy optimization, and support services enable our clients the opportunity to achieve powerful business results and financial returns. Job Description
 Octopus Digital (a subsidiary of Avanceon Limited) is looking for experienced Data Engineers who are willing to develop and implement data warehouse solutions for company-wide applications and manage large sets of structured and unstructured data by using the technologies mentioned below.
 Job Responsibilities:

 Hands-on experience on Azure/AWS.
 Experience on a spark, python.
 Design and develop code, scripts, and data pipelines that leverage structured and unstructured data
 Should be able to manage Data ingestion pipelines and stream processing
 Write and optimize complex SQL and shell scripts
 Experience in Big Data querying
 Experience with NoSQL databases
 Experience with Hadoop distributions as Azure DataLake HDFS
 Training/Certification on Data Lake HDFS will be a plus.
 Ability to meet deadlines, identify issues and resolve with minimal direction

  Qualifications


 At least 2-3 years of relevant working experience with Cloud Development
 Bachelor/Master Degree in Computer Science with relevant working experience."
Data Scraper Specialist / Lead Generation .,Pixels Soft,/rc/clk?jk=c0be2c44ce4e302d&bb=iU8csOQiCHxjArgFpba2hEA9j2YMYhNYgaxigfsryyxwxAqC0QHaQohYrewNMHO4mbz3O_Ko1p91LSIwYHWss2Dr36ekGK-mJq4kiN0Hpzo%3D&xkcb=SoB-67M3DbSrLhQNJh0FbzkdCdPP&fccid=4ea9b7bd5ff8cd25&cmp=Pixels-soft&ti=Lead+Generation+Specialist&vjs=3,"Pixels Soft actively seeking a highly skilled and motivated professional to fill the role of Data Scraper Specialist The ideal candidate should possess expertise in extracting valuable leads and information from diverse online platforms, such as Thumbtack, Bark, Facebook, LinkedIn, Twitter, Amazon, and other sources related to ebooks and design. Interested candidates can send their resumes at hr@pixelssoft.comResponsibilities:Utilize advanced web scraping techniques to extract relevant data from specified platforms and websites.Identify and collect leads related to ebook and design services from diverse online channels, including but not limited to Thumbtack, Bark, Facebook, LinkedIn, Twitter, Amazon, and more.Collaborate with cross-functional teams to understand data requirements and contribute to the development of strategic business insights.Requirements:Bachelor's degree in Computer Science, Information Technology, or a related field.Proven track record of successfully extracting leads and data from online platforms relevant to ebooks and design.Strong communication skills and ability to work collaboratively in a team environment.Ethical approach to web scraping, understanding legal considerations and respecting terms of service of online platforms.Location: Gulshan -e-Iqbal .Job Type: Full-timeSalary: Market competitive .Ability to Commute:Karachi (Required)Ability to Relocate:Karachi: Relocate before starting work (Required)Job Type: Full-timeSalary: Rs40,000.00 - Rs100,000.00 per monthAbility to Commute:Karachi (Required)Ability to Relocate:Karachi: Relocate before starting work (Required)"
Software Quality Assurance Engineer,Kwanso,/rc/clk?jk=4dfb85b36e861f4d&bb=AvA6V8XzMQcAp9ed9xk-9NGxVI-31j_jbpmKsARf2YxMlikX1YKsMlhXoDV-LZZuTsAcuJpJJOEN3EwlP1ikmZzl-aXMCuon3-_j0pWg8BU%3D&xkcb=SoB_67M3DbSqNEQsTB0KbzkdCdPP&fccid=53ee85d4388e014d&cmp=Kwanso&ti=Quality+Assurance+Engineer&vjs=3,"As a Software Quality Assurance Engineer, You will be responsible for designing, implementing, and executing comprehensive test plans tailored to each project or service offering. Collaborating closely with cross-functional teams, including developers, project managers, and clients, you will help ensure that our projects and services meet or exceed client expectations and industry standards.If you envision yourself working with smart engineers on & across the teams to deliver top-notch projects & be the best-in-class professional, Kwanso is where you need to be!WHAT YOU’LL DO:Collaboration with stakeholders to understand product requirements and define test objectives.
Develop comprehensive test plans and strategies based on project scope and timelines
Identify test scenarios, test data, and test environment requirements.
Execute test cases manually or through automation according to test plans and documented procedures.
Test software functionality, usability, performance, security, load, and stress testing across platforms.
API testing through Postman or other tools.
Test and ensure the pixel-perfect implementation of UI. Ability to understand and use browser inspection tools.
Document test results, including defects, and communicate findings to relevant team members.
Prepare and execute pre and post-deployment QA checklists.
Perform regression testing to ensure issues are resolved and new features do not cause regressions.
Collaborate effectively with cross-functional teams, including developers, product managers, and other QA engineers.
Conduct software testing effectively and efficiently across web, mobile, and emerging technologies
Participate in the continuous improvement of our software development processes, including the implementation of best practices for quality assurance.
Stay updated with the latest industry trends and advancements in software quality assurance and incorporate them into the organization's practices.WHAT YOU’LL BRING:Bachelor’s degree in computer science, information technology, or a similar fieldMinimum 2 years experience working as a Software Quality Assurance EngineerStrong understanding of software testing principles and methodologies, including experience with manual and automated testing techniques.Proficiency in using testing tools.Experience with test management and defect tracking tools, such as JIRA.Ability to create detailed, comprehensive test plans and test cases based on project requirements and specifications.Excellent analytical and problem-solving skills, with a keen eye for detail.HOW WE WORK:Annual Pay Raise - Higher the performance, better the numbersQuarterly Bonuses - Complete a year & get financial rewards each quarterProvident Fund & EOBI - Adds up to your retirement plansHealth Insurance - We’ve got you coveredAnnual Leaves - Take your leaves or take the cash insteadWork Hours Relaxation - 20 Paid days off in a year other than the gazetted holidaysInterest Free Loan facility - Avoid hefty banking interestsAnnual Recreational Trip - Great time to spend with colleagues outside the officeWHO WE ARE:We are an established custom design & development company with a proven record of delivering tons of successful projects to our partners including startups, small & mid-sized companies & brands with no specific industry vertical.Kwanso was founded in April, 2014 in Lahore & later formed its subsidiary in Bay Area (SF) in 2015.Our work comprises modern tech that enables us to be the experts in the modern open-source technology stacks for web & mobile. We want to stay highly focused on cool tech.We have delivered for brands like Whirlpool, Sears, UFC, Kimberly Clark, PBS Kids & Bushnell to name a few, our complete client base is from the United States.DISCLAIMER:Kwanso is an equal opportunity employer: we value diversity & do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age or marital status etc.By submitting your application, you agree that Kwanso may collect your personal data for recruiting & related purposes.Job Type: Full-timeAbility to Commute:Lahore (Required)Ability to Relocate:Lahore: Relocate before starting work (Required)"
Machine Learning Engineers,"Lahore, Punjab",/rc/clk?jk=46aa5bed1ff6152a&bb=AvA6V8XzMQcAp9ed9xk-9Hgtszu5qBJh1WHh_8QzostTDviPTkv6oZ6-x1PLXkpBLHd2ypB7cduhcf2ffkYuR8iqrdkWCR5sMSBL3n4LRts%3D&xkcb=SoDi67M3DbSqNEQsTB0JbzkdCdPP&fccid=990c03119e359648&vjs=3,"We are looking for a Machine Learning (ML) Engineer to help us integrate artificial intelligence into our current products and services. Machine Learning Engineer responsibilities include creating machine learning models and retraining systems. To do this job successfully, you need exceptional skills in statistics and programming. If you also have knowledge of data science and software engineering, we’d like to meet you. Your ultimate goal will be to shape and build efficient self-learning applications. 



Job Responsibilities


Study and transform data science prototypes 
Lead all the processes from data cleaning, and preprocessing, to training models and deploying them to production.
Analyzing the ML algorithms that could be used to solve a given problem and ranking them by their success probability 
Research and implement appropriate ML algorithms and tools 
Training models and tuning their hyperparameters
Develop machine learning applications according to requirements 
Select appropriate datasets and data representation methods 
Run machine learning tests and experiments 
Perform statistical analysis and fine-tuning using test results 
Train and retrain systems when necessary 
Extend existing ML libraries and frameworks 
Keep abreast of developments in the field



Skills Required


Proven experience as a Machine Learning Engineer or similar role 
Understanding of data structures, data modeling and software architecture 
Deep knowledge of math, probability, statistics and algorithms 
Ability to write robust code in Python 
Familiarity with machine learning frameworks and libraries (like scikit-learn, scipy, matplotlib, pandas) 
Excellent communication skills 
Ability to work in a team



Required Qualifications


BS in computer Science




Job Experience


At least 3 years of experience required in Machine Learning




Other Benefits


Mobile Allowance. 
Paid Time Off. 
Travel Allowance. 
Bonuses. 
Entertainment Allowances. 
Grocery Allowance. 
Gym Allowance.




Job Working Hours
10 AM to 7 PM (Monday to Friday)


Equal Employment Opportunities
We provide Equal Employment Opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, national origin, age, disability or genetics. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, compensation, and training."
Data Engineer and Analyst,Blend,/rc/clk?jk=3ef821c60034f5d4&bb=AvA6V8XzMQcAp9ed9xk-9AFN7pRbs5FzjhhUzw5Ep0fyRB5O_e9O5dmnVbwMyjENsut1JkXA-gYWYZ_DVOhw8ExqGgjmn_6ztUfN44zcDuo%3D&xkcb=SoDx67M3DbSqNEQsTB0NbzkdCdPP&fccid=33643dc788c7932f&cmp=Blend&ti=Data+Analyst&vjs=3,"About Us:Blend IT is a dynamic and innovative software company dedicated to leveraging data to drive informed decision-making. We are seeking a talented and self-motivated individual to join our team as a Data Engineer and Analyst. If you have a passion for data, enjoy working on end-to-end data processes, and have expertise in web scraping, data pipelines, analysis, and visualisation, this is the perfect opportunity for you.Responsibilities:Web Scraping:
Develop and implement web scraping scripts to collect data from various sources.
Ensure data quality and integrity throughout the scraping process.
Data Pipelines:
Design, implement, and maintain robust data pipelines for seamless data flow.
Optimise and automate data extraction, transformation, and loading processes.
Data Analysis:
Perform exploratory data analysis to uncover trends, patterns, and insights.
Utilise statistical methods and machine learning techniques for advanced analysis.
Data Visualisation:
Create compelling visualisations to communicate complex data in a clear and accessible manner.
Work with stakeholders to understand their data visualisation needs and preferences.
Natural Language Processing (NLP):
Implement NLP techniques for text processing, sentiment analysis, and other language-related tasks.
Stay up-to-date with the latest advancements in NLP and apply them to enhance data analysis.
Large Language Models (LLM):
Integrate and leverage large language models for language-related tasks.
Collaborate with cross-functional teams to incorporate LLM into various applications.Qualifications:Bachelor’s or higher degree in Computer Science, Data Science, or a related field.
Proven experience in web scraping, data engineering, and analysis.
Proficiency in programming languages such as Python, and experience with relevant libraries and frameworks.
Strong data visualisation skills using tools like Matplotlib, Seaborn, or others.
Familiarity with NLP libraries (NLTK, spaCy) and large language models.
Excellent problem-solving skills and attention to detail.
Ability to work independently and collaboratively in a dynamic team environment.How to Apply: Interested candidates should submit their resume, cover letter, and portfolio (if applicable). Please include examples of past projects related to web scraping, data pipelines, data analysis, and visualisation.Job Type: Full-timeSalary: Rs100,000.00 - Rs200,000.00 per monthExperience:Data Engineering and Analysis: 3 years (Preferred)"
Data Scientist,Toko Lab,/rc/clk?jk=d528706e27f78ac8&bb=AvA6V8XzMQcAp9ed9xk-9MenIxRwS_IvJ0Kr8tncvutc7eBxQetbGn7lqkQdRTr8x8qibPOBCqWYSxFWJboU4C3jqbGmvmYQ3ecodWeceq0%3D&xkcb=SoAY67M3DbSqNEQsTB0CbzkdCdPP&fccid=37ef485b1c6e6d9d&cmp=Market-IQ&ti=Data+Scientist&vjs=3,"Company DescriptionUdhaar Book is an all-in-one solution provider for businesses of all sizes and types, based in Karāchi. Our mission is to digitize Pakistan's business landscape by empowering our users with advanced and free functionalities such as Khata Management, Staff Management, Stock Management, Invoice Generation, Business Reports, and an avenue for additional income through our Money feature. Additionally, we have an integrated B2B marketplace named Saddar.Core responsibilitiesAnalyze and visualize complex data sets to identify trends and patterns.
Use statistical methods to draw meaningful insights from data and communicate findings to stakeholders.
Continuously explore new data sources and techniques to improve the effectiveness of data models.Core set of skillsBachelor's or Master's degree in Computer Science, Mathematics, Statistics, or a related field.
Strong proficiency in Python programming language and its libraries such as Pandas, NumPy, and Matplotlib.
2 years experience in machine learning, statistical analysis, and data mining.Job Type: Full-timeSalary: Rs100,000.00 - Rs200,000.00 per monthApplication Deadline: 31/03/2024"
Trainee Data Engineer,Squarera,/rc/clk?jk=3584adac9ab3c3cf&bb=AvA6V8XzMQcAp9ed9xk-9GPSFDIswYGx9alNija3smTm-Zn30HQorMycsezwNNtsWUKSSXUnPQciYMSWa-0MxUJ2oPrhjJmQTQ-HDP_TJ00%3D&xkcb=SoCF67M3DbSqNEQsTB0BbzkdCdPP&fccid=9b1f13b7498a9bd6&cmp=Squarera&ti=Trainee+Engineer&vjs=3,"Are you a passionate pioneer in technology?If so, consider an opportunity with SQUARERA with a full career path within the firm.To succeed in this data engineering position, you should have strong analytical skills and the ability to combine data from different sources. Data engineer skills include familiarity with several programming languages.As a future Data Engineer, you should have the ability to share new ideas and collaborate within team. If you are detail-oriented, with excellent organizational skills and have some knowledge in this field, we’d like to hear from you.Fresh graduates or done with their final semester candidates are encouraged to apply!Job Responsibilities:As a data engineer trainee, you will/may:Collect and process log events from multiple data sources to support the design, implementation, automation and deployment of our distributed system.
Design data schema and optimization of SQL/NoSQL database systems.
Work collaboratively in designing, development, and maintenance of ongoing metrics, reports, analyzes, and dashboards to drive key business decisions.
Monitor and troubleshoot operational or data issues in the data pipelines.
Develop visual automated data pipelines able to process millions of data points.
You will be responsible for the technical development of any new data integration solution to be plugged into the overall data architecture.BASIC QUALIFICATIONSCurrently enrolled in or will receive a Bachelor’s in Computer Science, Computer Engineering, Information Management, Information Systems, or an equivalent technical discipline.
Strong knowledge of SQL.Key Competencies:Attention to detail
Data collection, management, and analysis
Problem analysis and problem-solving
Planning and organizing
Decision-making
Teamwork
Ability to think and work independently
Energetic and a “can-do” attitudePerks & Benefits (After selection as a full time employee)Market competitive Salary Package
Travel Abroad Opportunities
Medical Allowance
Medical Insurance
Fuel Allowance
Annual Bonus
Yearly IncrementNote:The selected trainees would have:To sign an undertaking for 27 monthsJob Type: Full-time"
Product Analyst,TCP Software,/rc/clk?jk=7ffb5132414f0804&bb=AvA6V8XzMQcAp9ed9xk-9HOc1A1sK-twv8RJ9SZCrFmA_PjTPrbjwQN8VfZJi_VIAR6hJIWiNVP0Aqw-YJ0CT0tksfWoyfiTrvmgfySofFA%3D&xkcb=SoAx67M3DbSqNEQsTB0AbzkdCdPP&fccid=82e95b0a62c053cd&vjs=3,"TCP is committed to cultivating a diverse and inclusive team. However, we are not able to sponsor visas for this role.
 About TCP (TimeClock Plus):
 For more than 30 years, TCP has helped organizations engage their people by providing flexible, mobile timekeeping and workforce management solutions. Trusted by tens of thousands of customers and millions of users, TCP delivers best-in-class technology and personalized support to organizations of all sizes in the public and private sector to meet their complex timekeeping, employee scheduling, leave management and other workforce needs. Growth is happening and our vision for a successful future is clear - We'd love for you to join us on this journey! For more information on TCP, visit www.tcpsoftware.com

As a Product Analyst, you will:

Conduct in-depth analysis and reporting on market data and trends to support the development of effective product strategies;
Collaborate closely with Product Managers to identify key research areas and gather insights that inform product development decisions.
Engage with cross-functional teams such as Sales and Support to gather valuable insights that contribute to product enhancements and drive valuable business outcomes;
Facilitate customer interviews to uncover crucial information that guides product direction and ensures alignment with customer needs;
Monitor and report on key product performance indicators (e.g., win/loss ratios, churn rates) and drill-down to derive actionable insights;
Track and analyze post-launch product KPIs to evaluate the effectiveness of go-to-market plans and assess product-market fit;
Managing the tools and resources utilized by the product team to streamline processes and optimize workflow.

You are a strong fit for this role if you have:

2+ years of experience in product analysis, business analysis, or related role
Bachelor's degree in Computer Science, Engineering, Business Administration, or related fields
Proficiency in data analysis tools and techniques, including Excel, SQL, and data visualization tools
Strong analytical skills with the ability to translate complex data into actionable insights and recommendations
Excellent communication and interpersonal skills, with the ability to effectively collaborate with cross-functional teams
Proven ability to manage multiple projects simultaneously, prioritize tasks, and meet deadlines
Effective at developing relationships with cross-functional team members at all levels. Work through complex problems that impact multiple teams
Experience in the technology industry or B2B SaaS environment is a plus.


Benefits:

Competitive salary
PTO and Sick leaves
In-Patient Health insurance
Provident fund and EOBI
The work/life set up you need to be successful.
A creative, collaborative, supportive environment that gives you the autonomy to explore new ideas, grow your skill set and create outstanding results
The chance to make a genuine impact on the company’s growth
Plenty of challenging work and the opportunity to stretch yourself
The opportunity to work with amazing talent in a fast-growing company that really values their team



TCP is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees."
AI / ML Engineer,Centrox AI,/rc/clk?jk=a4897d823a3f98c7&bb=AvA6V8XzMQcAp9ed9xk-9PzZJ99vQFKYN6HSq8DpMlzvjewVnOx7tjHCHPWiko-4dshM3h2_oDPjVgtALH4Nf9c5jaFSCixfrcgjYGuon8o%3D&xkcb=SoAL67M3DbSqNEQsTB0GbzkdCdPP&fccid=880613ff3fa7a664&cmp=Centrox-AI&ti=Engineer&vjs=3,"Job Description:We are seeking a highly skilled and experienced Machine Learning Engineer to join our dynamic team. As a Machine Learning Engineer, you will play a key role in analyzing complex data sets, deriving insights, and developing innovative solutions to drive business growth and enhance decision-making processes.Responsibilities:Collaborate with cross-functional teams to identify business challenges and opportunities where data science can provide valuable insights and solutions.
Collect, clean, and analyze large volumes of structured and unstructured data from various sources.
Apply advanced statistical and machine learning techniques to develop predictive models and algorithms that drive business outcomes.
Perform exploratory data analysis to uncover patterns, trends, and correlations within the data.
Develop and implement data-driven strategies to optimize business processes, improve customer experience, and drive growth.
Design and execute A/B tests and experiments to evaluate the effectiveness of different approaches and drive continuous improvement.
Communicate complex analytical findings and insights to stakeholders in a clear and concise manner.
Stay up-to-date with the latest advancements in data science, machine learning, and industry trends, and apply them to solve business challenges.
Mentor and provide guidance to junior data scientists and analysts as needed.Qualifications:Bachelor's degree in Computer Science, Statistics, Mathematics, or a related field.
Minimum of 2 years of hands-on experience in data science, statistical analysis, and machine learning.
Proficiency in programming languages such as Python, R, and experience with data manipulation and analysis libraries (e.g., Pandas, NumPy, SciPy).
Strong understanding of statistical concepts and modeling techniques (e.g., regression, classification, clustering, time series analysis).
Experience with machine learning frameworks (e.g scikit-learn, TensorFlow, PyTorch) and knowledge of deep learning algorithms is a plus.
Experience with data visualization tools (e.g., Matplotlib) to present insights and findings in a visually compelling manner.
Excellent problem-solving skills and the ability to translate business requirements into analytical solutions.
Strong communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams and explain complex concepts to non-technical stakeholders.Job Type: Full-timePay: From Rs40,000.00 per monthApplication Question(s):Application Question(s):Please fill the form for further consideration: https://cutt.ly/pwz0OhuW"
Data Engineering Technical Lead,Algo,/rc/clk?jk=2311e7558a213630&bb=22oU_SCHvbUsHuFm4wZGHd2kmaBrE-kHORlC89YNzL8tEXNxErJWQQ-Xrm4ZocGLDnLFzxiUaw8qv5baDW2JDEe7WzkrsxJ0uaD-282Ipe0%3D&xkcb=SoAa67M3DbSphswNNB0IbzkdCdPP&fccid=0bafe05dff4e9011&vjs=3,"Position: Data Engineering Technical Lead
 Location: Lahore - DHA Phase 8 (on-site role)

 Job Responsibilities:
 1. Design and Development of Data warehouse
 2. Design, Development & Maintenance of Azure Data Pipelines using Azure Data Factory
 3. Team Management and coordination with onsite to ensure smooth running of business
 4. Knowledge or experience with one or more BI tools (Power BI/Business Objects/Tableau/MicroStrategy/Qlik etc).
 5. Maintenance of presentation layer and access layer.
 6. Design and development of ML/Data Science models on Azure ML services
 7. Design and development NLP based text processing and chat bots

 Qualifications Needed:
 1. BS Software Engineer with 7+ years of experience in working on BI and Data Management projects.
 2. Expertise of DB+DWH Design, Support and Maintenance.
 3. Experience in writing Complex SQL as well as SparkSQL.
 4. Proven experience with python and related frameworks
 5. Proven experience on Data Bricks using PySpark
 6. Proven experience of working with Time series forecasting
 7. Sound knowledge of NLP and text data processing
 8. Sound knowledge of Machine Learning and Statistical models
 9. Expertise in leading the team and working with foreign team members
 10. Expertise with Power BI.
 11. Expertise with Azure Data Platform is a plus.
 12. Generating detailed documentation.
 13. Excellent communication skills.
 14. Ability and willingness to learn.
 15. Very strong analytical skills.
 16. Experience in data analysis is a plus.
 17. Ability to independently manage critical situations.
 18. Should be a Team player."
Senior Data Scientist,FiveRivers Technologies,/rc/clk?jk=73dd1b0713e638b2&bb=22oU_SCHvbUsHuFm4wZGHdC32pEpPCXYjn3tBSawRhM7sDvBfH4hIeMef4mE_2It6C5UtEdNjfqDBWAuLgC1VJQHlPK3yTfue6Mu7MpduBU%3D&xkcb=SoDg67M3DbSphswNNB0DbzkdCdPP&fccid=f9d022db1144d466&vjs=3,"Job Information


Work Experience

3-6 years 



Industry

IT Services 



City

Lahore 



State/Province

Punjab 



Country

Pakistan 



Zip/Postal Code

54000 





Job Description


FiveRivers Technologies is looking for a Data Scientist with more than 4 years’ experience, who will be mainly responsible for working on different projects related to Machine Learning, Natural Language Processing and Computer Vision.
    



 Responsibilities



 Perform problem-modeling, brainstorming, research and solution design to solve challenging Data Science and AI problems. 
 Design algorithms and train Machine Learning and Deep Learning models for different types of problems related to Computer 
 Vision, Natural Language Processing and Data Analytics. 
 Manipulate, analyze and visualize data for getting insights and developing models. Stay updated on the latest developments in Data Science, Machine Learning and AI. 
 Effectively communicate with management, clients and team for building solutions. 


 Requirements



 3+ years of experience in Data Science, Machine Learning, and Artificial Intelligence 
 BS or preferably MS degree in CS, SE, IT, EE, DS, AI, or a related field 
 Strong Python programming, problem-solving and algorithm design skills 
 Broad knowledge and experience in various areas of Data Science and AI 
 Expertise in Machine Learning and Deep Learning theory and implementation (SciKit-Learn, TensorFlow, Keras, PyTorch, Huggingface-transformers) 
 Proficiency in Data Wrangling using Pandas, SQL and PySpark. 
 Strong skills in Data Analysis & Statistics, and Data Visualization (Matplotlib, Seaborn) 
 Knowledge of Natural Language Processing theory and implementation (SpaCy, NLTK, Huggingface-transformers) 
 Experience with Large Language Models (LLMs), Prompt Engineering, LLM Fine-Tuning and Retrieval Augmented Generation (LangChain and LlamaIndex) 
 Expertise in Image Processing and Computer Vision theory, and implementation (OpenCV, PyTorch, Tensorflow) 
 Knowledge of Time Series Analysis & Forecasting (Pandas, Sktime, statsmodels) 
 Knowledge of Data Modeling and Databases (PostgreSQL, MongoDB) 
 Experience with Data Engineering, Cloud, MLOps, Web APIs, StreamLit and Deployment would be a plus 
 Experience with Recommendation Systems and Optimization would be a plus."
